,time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count
823,2020-04-03T00:00:00.0000000Z,2020-04-04T00:00:00.0000000Z,2020-04-03T00:00:08.5595480Z,2020-04-03T23:59:23.7180020Z,39.92,41.51,39.54,40.54,146916.77579923,9045
824,2020-04-04T00:00:00.0000000Z,2020-04-05T00:00:00.0000000Z,2020-04-04T00:00:36.5494380Z,2020-04-04T23:59:25.9345450Z,40.49,41.23,39.95,40.85,116122.52421151,6784
825,2020-04-05T00:00:00.0000000Z,2020-04-06T00:00:00.0000000Z,2020-04-05T00:00:02.7820080Z,2020-04-05T23:59:21.3717180Z,40.82,41.11,39.95,40.38,101091.20280079,5686
826,2020-04-06T00:00:00.0000000Z,2020-04-07T00:00:00.0000000Z,2020-04-06T00:00:43.2133580Z,2020-04-06T23:59:59.3297730Z,40.37,45.15,40.37,45.12,305821.03950022,18087
827,2020-04-07T00:00:00.0000000Z,2020-04-08T00:00:00.0000000Z,2020-04-07T00:00:04.0733650Z,2020-04-07T23:59:54.8069500Z,45.12,47.69,43.63,44.8,369765.42416411,20595
828,2020-04-08T00:00:00.0000000Z,2020-04-09T00:00:00.0000000Z,2020-04-08T00:00:01.5894170Z,2020-04-08T23:59:48.7406530Z,44.77,47.25,44.27,46.58,215142.25711033,13876
829,2020-04-09T00:00:00.0000000Z,2020-04-10T00:00:00.0000000Z,2020-04-09T00:00:08.5070860Z,2020-04-09T23:59:51.8230890Z,46.59,46.92,44.67,46.29,167981.16820062,11030
830,2020-04-10T00:00:00.0000000Z,2020-04-11T00:00:00.0000000Z,2020-04-10T00:00:05.1159200Z,2020-04-10T23:59:47.4223470Z,46.29,46.45,40.93,42.36,292807.27214113,18001
831,2020-04-11T00:00:00.0000000Z,2020-04-12T00:00:00.0000000Z,2020-04-11T00:00:00.3425300Z,2020-04-11T23:59:39.3094210Z,42.37,43.24,41.51,42.61,134221.15836547,9116
832,2020-04-12T00:00:00.0000000Z,2020-04-13T00:00:00.0000000Z,2020-04-12T00:00:01.7731580Z,2020-04-12T23:59:57.5828870Z,42.6,43.75,41.9,42.04,157019.84946749,8970
833,2020-04-13T00:00:00.0000000Z,2020-04-14T00:00:00.0000000Z,2020-04-13T00:00:07.8151390Z,2020-04-13T23:59:54.7543960Z,42.0,42.0,39.5,41.37,249861.88357486,13953
834,2020-04-14T00:00:00.0000000Z,2020-04-15T00:00:00.0000000Z,2020-04-14T00:00:07.1859420Z,2020-04-14T23:59:58.1152560Z,41.37,41.96,40.52,41.22,121268.56942758,7703
835,2020-04-15T00:00:00.0000000Z,2020-04-16T00:00:00.0000000Z,2020-04-15T00:00:04.5621740Z,2020-04-15T23:59:56.4437420Z,41.22,41.8,39.12,39.3,161434.87112467,10577
836,2020-04-16T00:00:00.0000000Z,2020-04-17T00:00:00.0000000Z,2020-04-16T00:00:01.2888630Z,2020-04-16T23:59:34.1720800Z,39.3,43.75,38.0,42.6,344240.67029713,19360
837,2020-04-17T00:00:00.0000000Z,2020-04-18T00:00:00.0000000Z,2020-04-17T00:00:04.0031950Z,2020-04-17T23:59:54.4588560Z,42.6,43.09,41.66,42.21,103965.61456409,8251
838,2020-04-18T00:00:00.0000000Z,2020-04-19T00:00:00.0000000Z,2020-04-18T00:00:04.1486780Z,2020-04-18T23:59:58.3358990Z,42.26,44.51,42.08,44.2,154548.08863536,10769
839,2020-04-19T00:00:00.0000000Z,2020-04-20T00:00:00.0000000Z,2020-04-19T00:00:00.0632370Z,2020-04-19T23:59:56.5587950Z,44.22,44.39,41.56,42.28,157063.20997163,10037
840,2020-04-20T00:00:00.0000000Z,2020-04-21T00:00:00.0000000Z,2020-04-20T00:00:04.1974200Z,2020-04-20T23:59:53.3439160Z,42.3,43.33,39.53,40.27,208215.01525198,14317
841,2020-04-21T00:00:00.0000000Z,2020-04-22T00:00:00.0000000Z,2020-04-21T00:00:00.5736990Z,2020-04-21T23:59:23.5350940Z,40.26,41.4,40.15,40.7,137212.33013393,12124
842,2020-04-22T00:00:00.0000000Z,2020-04-23T00:00:00.0000000Z,2020-04-22T00:00:03.1360400Z,2020-04-22T23:59:10.9527610Z,40.69,42.38,40.33,41.88,113064.18579238,10400
843,2020-04-23T00:00:00.0000000Z,2020-04-24T00:00:00.0000000Z,2020-04-23T00:00:33.2595090Z,2020-04-23T23:59:50.6928490Z,41.87,43.97,41.03,43.0,220095.78865154,17433
844,2020-04-24T00:00:00.0000000Z,2020-04-25T00:00:00.0000000Z,2020-04-24T00:00:12.5506060Z,2020-04-24T23:59:59.8447350Z,42.99,44.99,42.89,44.56,202913.91346037,15477
845,2020-04-25T00:00:00.0000000Z,2020-04-26T00:00:00.0000000Z,2020-04-25T00:00:01.6263540Z,2020-04-25T23:59:53.6971800Z,44.55,45.6,43.9,44.41,162978.76091284,13563
846,2020-04-26T00:00:00.0000000Z,2020-04-27T00:00:00.0000000Z,2020-04-26T00:00:16.5729940Z,2020-04-26T23:59:56.7888850Z,44.4,45.39,43.76,44.63,124959.60161551,10889
847,2020-04-27T00:00:00.0000000Z,2020-04-28T00:00:00.0000000Z,2020-04-27T00:00:12.4028940Z,2020-04-27T23:59:36.8318840Z,44.64,45.28,43.19,44.53,156879.50413573,12364
848,2020-04-28T00:00:00.0000000Z,2020-04-29T00:00:00.0000000Z,2020-04-28T00:00:00.9892980Z,2020-04-28T23:59:53.2217530Z,44.53,46.22,43.5,45.8,154106.2439051,13063
849,2020-04-29T00:00:00.0000000Z,2020-04-30T00:00:00.0000000Z,2020-04-29T00:00:00.0554120Z,2020-04-29T23:59:59.5974730Z,45.79,50.19,45.65,48.85,433999.85075309,25302
850,2020-04-30T00:00:00.0000000Z,2020-05-01T00:00:00.0000000Z,2020-04-30T00:00:01.4925120Z,2020-04-30T23:59:58.6346320Z,48.86,50.96,45.78,46.39,469948.73458496,28569
851,2020-05-01T00:00:00.0000000Z,2020-05-02T00:00:00.0000000Z,2020-05-01T00:00:01.0629770Z,2020-05-01T23:59:55.7881410Z,46.39,48.36,46.36,47.11,145467.33322019,14121
852,2020-05-02T00:00:00.0000000Z,2020-05-03T00:00:00.0000000Z,2020-05-02T00:00:11.0559870Z,2020-05-02T23:59:39.9182430Z,47.11,49.64,46.79,49.26,146295.03624369,13937
853,2020-05-03T00:00:00.0000000Z,2020-05-04T00:00:00.0000000Z,2020-05-03T00:00:05.4907400Z,2020-05-03T23:59:30.3322660Z,49.26,49.99,46.71,48.15,170361.07436819,14950
854,2020-05-04T00:00:00.0000000Z,2020-05-05T00:00:00.0000000Z,2020-05-04T00:00:00.5692440Z,2020-05-04T23:59:59.8644940Z,48.16,48.27,45.26,47.07,205771.88311552,14855
855,2020-05-05T00:00:00.0000000Z,2020-05-06T00:00:00.0000000Z,2020-05-05T00:00:27.1527070Z,2020-05-05T23:59:31.7089440Z,47.07,47.84,45.79,46.58,124117.70076311,11178
856,2020-05-06T00:00:00.0000000Z,2020-05-07T00:00:00.0000000Z,2020-05-06T00:00:17.5117880Z,2020-05-06T23:59:57.5481080Z,46.62,47.64,44.47,45.06,172293.22309713,13705
857,2020-05-07T00:00:00.0000000Z,2020-05-08T00:00:00.0000000Z,2020-05-07T00:00:00.0726250Z,2020-05-07T23:59:58.2371140Z,45.04,48.25,44.5,47.46,240753.29452893,18384
858,2020-05-08T00:00:00.0000000Z,2020-05-09T00:00:00.0000000Z,2020-05-08T00:00:00.6798290Z,2020-05-08T23:59:58.9524510Z,47.43,48.5,46.4,47.74,237192.90734679,17354
859,2020-05-09T00:00:00.0000000Z,2020-05-10T00:00:00.0000000Z,2020-05-09T00:00:00.3003520Z,2020-05-09T23:59:58.9354640Z,47.73,49.12,46.66,46.94,232097.73092766,15703
860,2020-05-10T00:00:00.0000000Z,2020-05-11T00:00:00.0000000Z,2020-05-10T00:00:05.3649960Z,2020-05-10T23:59:40.5260780Z,46.95,47.0,39.98,42.15,484171.80872952,26036
861,2020-05-11T00:00:00.0000000Z,2020-05-12T00:00:00.0000000Z,2020-05-11T00:00:00.7402410Z,2020-05-11T23:59:48.4201450Z,42.1,43.14,39.34,41.52,281292.33084005,14316
862,2020-05-12T00:00:00.0000000Z,2020-05-13T00:00:00.0000000Z,2020-05-12T00:00:12.0954110Z,2020-05-12T23:59:39.9190130Z,41.5,42.87,41.31,42.26,143902.57982042,9076
863,2020-05-13T00:00:00.0000000Z,2020-05-14T00:00:00.0000000Z,2020-05-13T00:00:12.2952320Z,2020-05-13T23:59:56.9402430Z,42.24,43.82,41.99,43.26,132449.41037658,8306
864,2020-05-14T00:00:00.0000000Z,2020-05-15T00:00:00.0000000Z,2020-05-14T00:00:16.4606500Z,2020-05-14T23:59:59.1871070Z,43.27,44.42,42.28,44.02,162135.91610805,10083
865,2020-05-15T00:00:00.0000000Z,2020-05-16T00:00:00.0000000Z,2020-05-15T00:00:19.6968360Z,2020-05-15T23:59:51.1790830Z,44.01,44.16,41.89,42.7,155228.8275706,12025
866,2020-05-16T00:00:00.0000000Z,2020-05-17T00:00:00.0000000Z,2020-05-16T00:00:09.2202220Z,2020-05-16T23:59:54.8271620Z,42.7,43.88,42.5,43.27,88025.82432655,7364
867,2020-05-17T00:00:00.0000000Z,2020-05-18T00:00:00.0000000Z,2020-05-17T00:00:15.4892100Z,2020-05-17T23:59:41.0691000Z,43.21,44.5,43.08,43.69,119366.76989876,7326
868,2020-05-18T00:00:00.0000000Z,2020-05-19T00:00:00.0000000Z,2020-05-18T00:00:43.9946580Z,2020-05-18T23:59:33.7801440Z,43.7,47.5,43.64,45.33,353132.25802792,15700
869,2020-05-19T00:00:00.0000000Z,2020-05-20T00:00:00.0000000Z,2020-05-19T00:00:00.3743040Z,2020-05-19T23:59:57.8945630Z,45.32,45.86,44.07,45.76,94219.11646174,5525
870,2020-05-20T00:00:00.0000000Z,2020-05-21T00:00:00.0000000Z,2020-05-20T00:00:08.4627640Z,2020-05-20T23:59:57.7148570Z,45.77,46.2,42.94,44.21,180901.18096472,10750
871,2020-05-21T00:00:00.0000000Z,2020-05-22T00:00:00.0000000Z,2020-05-21T00:00:03.8789660Z,2020-05-21T23:59:48.6973840Z,44.23,44.63,41.53,42.7,159211.36034087,11253
872,2020-05-22T00:00:00.0000000Z,2020-05-23T00:00:00.0000000Z,2020-05-22T00:00:23.1072730Z,2020-05-22T23:59:48.7596290Z,42.68,44.68,42.32,44.24,128208.77520804,8978
873,2020-05-23T00:00:00.0000000Z,2020-05-24T00:00:00.0000000Z,2020-05-23T00:00:23.6319620Z,2020-05-23T23:59:47.1179180Z,44.23,44.75,43.68,43.89,50396.52092128,5039
874,2020-05-24T00:00:00.0000000Z,2020-05-25T00:00:00.0000000Z,2020-05-24T00:00:31.3688120Z,2020-05-24T23:59:57.5992060Z,43.85,44.56,42.04,42.06,96681.46718009,6720
875,2020-05-25T00:00:00.0000000Z,2020-05-26T00:00:00.0000000Z,2020-05-25T00:00:00.3463580Z,2020-05-25T23:59:40.0190590Z,42.08,43.31,41.76,42.96,81665.9102691,5584
876,2020-05-26T00:00:00.0000000Z,2020-05-27T00:00:00.0000000Z,2020-05-26T00:00:12.8325150Z,2020-05-26T23:59:53.5296620Z,42.98,43.07,41.79,42.29,74663.73828198,5993
877,2020-05-27T00:00:00.0000000Z,2020-05-28T00:00:00.0000000Z,2020-05-27T00:00:06.6352310Z,2020-05-27T23:59:47.4026860Z,42.27,43.98,42.23,43.87,86956.32239818,6468
878,2020-05-28T00:00:00.0000000Z,2020-05-29T00:00:00.0000000Z,2020-05-28T00:00:37.4577240Z,2020-05-28T23:59:58.6591260Z,43.85,44.88,43.15,44.75,97888.52376408,6994
879,2020-05-29T00:00:00.0000000Z,2020-05-30T00:00:00.0000000Z,2020-05-29T00:00:00.1347090Z,2020-05-29T23:59:05.9355510Z,44.76,45.37,44.16,44.48,94083.82233789,6991
880,2020-05-30T00:00:00.0000000Z,2020-05-31T00:00:00.0000000Z,2020-05-30T00:00:03.6217150Z,2020-05-30T23:59:57.7478860Z,44.5,48.07,44.12,47.75,216888.85363188,12506
881,2020-05-31T00:00:00.0000000Z,2020-06-01T00:00:00.0000000Z,2020-05-31T00:00:00.1466820Z,2020-05-31T23:59:41.8592750Z,47.74,47.81,45.1,45.6,125301.11108743,8543
882,2020-06-01T00:00:00.0000000Z,2020-06-02T00:00:00.0000000Z,2020-06-01T00:00:20.7529830Z,2020-06-01T23:59:58.4750950Z,45.57,48.96,45.34,48.27,200988.86228216,11059
883,2020-06-02T00:00:00.0000000Z,2020-06-03T00:00:00.0000000Z,2020-06-02T00:00:00.1793220Z,2020-06-02T23:59:57.0615970Z,48.29,49.9,44.52,46.03,345204.2123439,18967
884,2020-06-03T00:00:00.0000000Z,2020-06-04T00:00:00.0000000Z,2020-06-03T00:00:01.3581080Z,2020-06-03T23:59:23.9493130Z,46.04,47.44,45.28,47.13,138628.25100665,9860
885,2020-06-04T00:00:00.0000000Z,2020-06-05T00:00:00.0000000Z,2020-06-04T00:00:14.5132250Z,2020-06-04T23:59:45.2805580Z,47.16,48.07,46.29,47.44,127969.32931631,10011
886,2020-06-05T00:00:00.0000000Z,2020-06-06T00:00:00.0000000Z,2020-06-05T00:00:10.5222320Z,2020-06-05T23:59:52.3779910Z,47.44,47.96,46.45,46.76,88150.45051596,8683
887,2020-06-06T00:00:00.0000000Z,2020-06-07T00:00:00.0000000Z,2020-06-06T00:00:21.4386170Z,2020-06-06T23:59:21.5170530Z,46.76,47.17,46.0,46.76,68893.64927253,6401
888,2020-06-07T00:00:00.0000000Z,2020-06-08T00:00:00.0000000Z,2020-06-07T00:00:25.4285950Z,2020-06-07T23:59:15.2120620Z,46.76,47.0,45.1,46.62,98604.31169629,7816
889,2020-06-08T00:00:00.0000000Z,2020-06-09T00:00:00.0000000Z,2020-06-08T00:00:00.9162520Z,2020-06-08T23:59:45.9230700Z,46.64,46.76,45.98,46.47,91936.04137074,6913
890,2020-06-09T00:00:00.0000000Z,2020-06-10T00:00:00.0000000Z,2020-06-09T00:00:11.8895850Z,2020-06-09T23:59:59.7079960Z,46.5,46.87,45.39,45.93,109843.80986744,7744
891,2020-06-10T00:00:00.0000000Z,2020-06-11T00:00:00.0000000Z,2020-06-10T00:00:10.5199150Z,2020-06-10T23:59:43.2634670Z,45.89,47.15,45.64,46.71,138934.98021665,9374
892,2020-06-11T00:00:00.0000000Z,2020-06-12T00:00:00.0000000Z,2020-06-11T00:00:01.6977010Z,2020-06-11T23:59:56.8211940Z,46.71,47.0,42.12,43.19,244692.85878682,14730
893,2020-06-12T00:00:00.0000000Z,2020-06-13T00:00:00.0000000Z,2020-06-12T00:00:07.2303190Z,2020-06-12T23:59:55.7467550Z,43.18,45.35,42.78,44.7,128084.83664896,8312
894,2020-06-13T00:00:00.0000000Z,2020-06-14T00:00:00.0000000Z,2020-06-13T00:00:08.1655270Z,2020-06-13T23:59:54.8155950Z,44.69,45.24,44.27,45.07,57037.73182986,4953
895,2020-06-14T00:00:00.0000000Z,2020-06-15T00:00:00.0000000Z,2020-06-14T00:00:16.8347140Z,2020-06-14T23:59:53.2295950Z,45.08,45.08,43.54,43.99,64934.69951803,5120
896,2020-06-15T00:00:00.0000000Z,2020-06-16T00:00:00.0000000Z,2020-06-15T00:00:33.6778810Z,2020-06-15T23:57:40.1351970Z,43.96,44.08,41.75,43.74,157474.80431586,10382
897,2020-06-16T00:00:00.0000000Z,2020-06-17T00:00:00.0000000Z,2020-06-16T00:00:20.8907680Z,2020-06-16T23:59:57.8120980Z,43.76,44.21,43.32,43.86,82067.77964134,6418
898,2020-06-17T00:00:00.0000000Z,2020-06-18T00:00:00.0000000Z,2020-06-17T00:00:57.9725120Z,2020-06-17T23:59:15.4901450Z,43.89,45.05,42.97,44.02,94770.53601638,7460
899,2020-06-18T00:00:00.0000000Z,2020-06-19T00:00:00.0000000Z,2020-06-18T00:00:03.3006830Z,2020-06-18T23:59:50.6061710Z,44.04,44.18,42.81,43.4,78430.83285348,6194
900,2020-06-19T00:00:00.0000000Z,2020-06-20T00:00:00.0000000Z,2020-06-19T00:00:15.9204470Z,2020-06-19T23:59:43.6290160Z,43.39,43.66,42.54,42.83,70833.29038886,6553
901,2020-06-20T00:00:00.0000000Z,2020-06-21T00:00:00.0000000Z,2020-06-20T00:01:01.7316060Z,2020-06-20T23:59:15.3329920Z,42.77,43.87,42.23,43.54,68714.1375417,5832
902,2020-06-21T00:00:00.0000000Z,2020-06-22T00:00:00.0000000Z,2020-06-21T00:00:10.2120030Z,2020-06-21T23:59:46.2618060Z,43.56,43.82,42.82,42.96,30297.85654911,3893
903,2020-06-22T00:00:00.0000000Z,2020-06-23T00:00:00.0000000Z,2020-06-22T00:00:08.0509200Z,2020-06-22T23:59:45.4678240Z,42.96,44.66,42.91,44.3,102659.15830902,6904
904,2020-06-23T00:00:00.0000000Z,2020-06-24T00:00:00.0000000Z,2020-06-23T00:00:30.4706140Z,2020-06-23T23:59:45.3458220Z,44.36,44.46,43.88,44.16,66036.12634085,5501
905,2020-06-24T00:00:00.0000000Z,2020-06-25T00:00:00.0000000Z,2020-06-24T00:00:11.1892230Z,2020-06-24T23:59:26.7299690Z,44.16,44.6,42.0,42.56,120432.61072193,8508
906,2020-06-25T00:00:00.0000000Z,2020-06-26T00:00:00.0000000Z,2020-06-25T00:00:02.9084110Z,2020-06-25T23:59:18.7525180Z,42.57,42.96,41.61,42.32,98751.71937758,7246
907,2020-06-26T00:00:00.0000000Z,2020-06-27T00:00:00.0000000Z,2020-06-26T00:00:40.3506070Z,2020-06-26T23:59:38.7917630Z,42.31,43.55,41.3,43.04,105124.62208044,8531
908,2020-06-27T00:00:00.0000000Z,2020-06-28T00:00:00.0000000Z,2020-06-27T00:00:50.7100970Z,2020-06-27T23:59:59.4823840Z,43.05,43.07,39.18,41.04,139861.0690001,10475
909,2020-06-28T00:00:00.0000000Z,2020-06-29T00:00:00.0000000Z,2020-06-28T00:00:14.7922960Z,2020-06-28T23:59:59.6063460Z,41.03,42.04,40.4,41.32,76550.14926239,6348
910,2020-06-29T00:00:00.0000000Z,2020-06-30T00:00:00.0000000Z,2020-06-29T00:00:08.7170920Z,2020-06-29T23:59:58.7626880Z,41.34,42.24,40.57,41.87,138471.45770183,8567
911,2020-06-30T00:00:00.0000000Z,2020-07-01T00:00:00.0000000Z,2020-06-30T00:00:14.6024450Z,2020-06-30T23:59:35.1304150Z,41.88,42.06,40.73,41.17,87721.53787268,6620
912,2020-07-01T00:00:00.0000000Z,2020-07-02T00:00:00.0000000Z,2020-07-01T00:00:32.4449450Z,2020-07-01T23:59:53.1451750Z,41.16,42.02,40.96,41.8,90044.3772989,8429
913,2020-07-02T00:00:00.0000000Z,2020-07-03T00:00:00.0000000Z,2020-07-02T00:00:07.2031760Z,2020-07-02T23:59:21.9441020Z,41.8,41.91,40.32,41.05,92587.91961476,9020
914,2020-07-03T00:00:00.0000000Z,2020-07-04T00:00:00.0000000Z,2020-07-03T00:00:00.7514360Z,2020-07-03T23:59:50.5984300Z,41.08,41.69,40.9,41.17,59854.60096156,6407
915,2020-07-04T00:00:00.0000000Z,2020-07-05T00:00:00.0000000Z,2020-07-04T00:00:00.5147850Z,2020-07-04T23:59:52.2436430Z,41.15,42.25,41.08,42.15,69557.95126195,6016
916,2020-07-05T00:00:00.0000000Z,2020-07-06T00:00:00.0000000Z,2020-07-05T00:00:00.0611540Z,2020-07-05T23:59:57.4508050Z,42.14,42.22,40.75,41.59,48602.14017544,4902
917,2020-07-06T00:00:00.0000000Z,2020-07-07T00:00:00.0000000Z,2020-07-06T00:00:05.0078270Z,2020-07-06T23:59:56.0448740Z,41.59,44.28,41.53,44.03,123361.64300508,8560
918,2020-07-07T00:00:00.0000000Z,2020-07-08T00:00:00.0000000Z,2020-07-07T00:00:02.5413700Z,2020-07-07T23:59:50.6209710Z,44.05,44.46,42.84,43.37,96588.8308436,7288
919,2020-07-08T00:00:00.0000000Z,2020-07-09T00:00:00.0000000Z,2020-07-08T00:00:14.5882650Z,2020-07-08T23:59:12.9113870Z,43.39,45.63,43.11,45.33,194139.72163818,13342
920,2020-07-09T00:00:00.0000000Z,2020-07-10T00:00:00.0000000Z,2020-07-09T00:00:03.0870090Z,2020-07-09T23:59:28.6959530Z,45.37,45.86,43.54,44.35,143486.88796085,10191
921,2020-07-10T00:00:00.0000000Z,2020-07-11T00:00:00.0000000Z,2020-07-10T00:00:07.0383870Z,2020-07-10T23:59:59.7379060Z,44.33,44.55,43.44,44.32,59560.94833091,6094
922,2020-07-11T00:00:00.0000000Z,2020-07-12T00:00:00.0000000Z,2020-07-11T00:00:31.1139000Z,2020-07-11T23:59:58.8268310Z,44.33,44.75,43.88,44.74,54369.82291024,5479
923,2020-07-12T00:00:00.0000000Z,2020-07-13T00:00:00.0000000Z,2020-07-12T00:00:00.7235180Z,2020-07-12T23:59:54.2971320Z,44.74,45.24,43.76,44.71,88298.68388054,6889
924,2020-07-13T00:00:00.0000000Z,2020-07-14T00:00:00.0000000Z,2020-07-13T00:00:14.7744800Z,2020-07-13T23:59:31.3607170Z,44.76,45.55,42.62,43.9,197318.17384595,11644
925,2020-07-14T00:00:00.0000000Z,2020-07-15T00:00:00.0000000Z,2020-07-14T00:00:14.4417960Z,2020-07-14T23:59:44.4281760Z,43.88,44.0,42.89,43.88,97518.50496477,7073
926,2020-07-15T00:00:00.0000000Z,2020-07-16T00:00:00.0000000Z,2020-07-15T00:00:11.2292450Z,2020-07-15T23:59:57.1849530Z,43.88,44.0,42.84,43.3,94277.46620047,7374
927,2020-07-16T00:00:00.0000000Z,2020-07-17T00:00:00.0000000Z,2020-07-16T00:00:00.9931860Z,2020-07-16T23:59:59.2174020Z,43.29,43.44,40.86,42.08,176455.46504461,10844
928,2020-07-17T00:00:00.0000000Z,2020-07-18T00:00:00.0000000Z,2020-07-17T00:00:16.3388970Z,2020-07-17T23:59:46.7802560Z,42.07,42.46,41.67,41.88,70494.93815714,6361
929,2020-07-18T00:00:00.0000000Z,2020-07-19T00:00:00.0000000Z,2020-07-18T00:00:02.8571790Z,2020-07-18T23:59:23.3400310Z,41.89,42.91,41.75,42.46,66946.44840293,5311
930,2020-07-19T00:00:00.0000000Z,2020-07-20T00:00:00.0000000Z,2020-07-19T00:00:07.3854490Z,2020-07-19T23:59:54.7619560Z,42.47,42.92,41.88,42.65,45069.34166533,4543
931,2020-07-20T00:00:00.0000000Z,2020-07-21T00:00:00.0000000Z,2020-07-20T00:00:06.7824610Z,2020-07-20T23:59:59.7972910Z,42.69,42.84,41.45,41.97,63463.00403552,5963
932,2020-07-21T00:00:00.0000000Z,2020-07-22T00:00:00.0000000Z,2020-07-21T00:01:14.3216430Z,2020-07-21T23:59:50.0770350Z,41.93,44.1,41.89,43.83,143835.82764091,10531
933,2020-07-22T00:00:00.0000000Z,2020-07-23T00:00:00.0000000Z,2020-07-22T00:00:12.0242900Z,2020-07-22T23:59:55.8393390Z,43.78,45.17,43.22,45.02,103800.13004978,12277
934,2020-07-23T00:00:00.0000000Z,2020-07-24T00:00:00.0000000Z,2020-07-23T00:00:07.1111040Z,2020-07-23T23:59:46.8288820Z,45.06,45.75,44.55,44.98,159950.46529123,12163
935,2020-07-24T00:00:00.0000000Z,2020-07-25T00:00:00.0000000Z,2020-07-24T00:00:15.7637380Z,2020-07-24T23:59:52.0182290Z,44.98,45.02,44.0,44.16,84095.11570768,7801
936,2020-07-25T00:00:00.0000000Z,2020-07-26T00:00:00.0000000Z,2020-07-25T00:00:00.6796100Z,2020-07-25T23:59:57.5204350Z,44.18,49.64,44.09,49.23,417779.65692932,26449
937,2020-07-26T00:00:00.0000000Z,2020-07-27T00:00:00.0000000Z,2020-07-26T00:00:03.0359410Z,2020-07-26T23:59:58.2031500Z,49.23,50.79,47.64,48.14,250162.87842471,18080
938,2020-07-27T00:00:00.0000000Z,2020-07-28T00:00:00.0000000Z,2020-07-27T00:00:13.1542860Z,2020-07-27T23:59:55.5785260Z,48.13,56.27,46.93,53.38,687116.98638302,42595
939,2020-07-28T00:00:00.0000000Z,2020-07-29T00:00:00.0000000Z,2020-07-28T00:00:00.3659540Z,2020-07-28T23:59:49.7452550Z,53.39,57.99,51.71,55.85,566331.86290306,45890
940,2020-07-29T00:00:00.0000000Z,2020-07-30T00:00:00.0000000Z,2020-07-29T00:00:00.7026720Z,2020-07-29T23:59:59.7015870Z,55.87,56.99,54.77,55.2,257018.38937471,21970
941,2020-07-30T00:00:00.0000000Z,2020-07-31T00:00:00.0000000Z,2020-07-30T00:00:10.0093510Z,2020-07-30T23:59:45.3195380Z,55.2,59.14,53.92,56.81,311362.34519627,23888
942,2020-07-31T00:00:00.0000000Z,2020-08-01T00:00:00.0000000Z,2020-07-31T00:00:00.0969880Z,2020-07-31T23:59:47.3959360Z,56.82,59.22,55.85,58.22,215840.8901833,18999
943,2020-08-01T00:00:00.0000000Z,2020-08-02T00:00:00.0000000Z,2020-08-01T00:00:07.7748890Z,2020-08-01T23:59:57.1539810Z,58.22,62.36,57.64,61.72,394041.0402193,32738
944,2020-08-02T00:00:00.0000000Z,2020-08-03T00:00:00.0000000Z,2020-08-02T00:00:06.5590880Z,2020-08-02T23:59:51.9568820Z,61.72,65.31,52.7,56.77,643179.88806517,39581
945,2020-08-03T00:00:00.0000000Z,2020-08-04T00:00:00.0000000Z,2020-08-03T00:00:12.0593360Z,2020-08-03T23:59:53.7047000Z,56.8,60.1,55.72,58.54,269098.27766472,19146
946,2020-08-04T00:00:00.0000000Z,2020-08-05T00:00:00.0000000Z,2020-08-04T00:00:02.3447370Z,2020-08-04T23:59:53.6983090Z,58.55,59.6,56.33,57.65,185221.8975287,16215
947,2020-08-05T00:00:00.0000000Z,2020-08-06T00:00:00.0000000Z,2020-08-05T00:00:21.4533620Z,2020-08-05T23:59:57.2953880Z,57.65,59.92,56.73,58.97,207576.76408913,17461
948,2020-08-06T00:00:00.0000000Z,2020-08-07T00:00:00.0000000Z,2020-08-06T00:00:13.3387100Z,2020-08-06T23:59:49.0522370Z,58.94,60.78,57.78,59.09,207005.92324086,17041
949,2020-08-07T00:00:00.0000000Z,2020-08-08T00:00:00.0000000Z,2020-08-07T00:00:02.4860010Z,2020-08-07T23:59:38.0321680Z,59.08,61.1,54.76,57.25,282700.43964136,21965
950,2020-08-08T00:00:00.0000000Z,2020-08-09T00:00:00.0000000Z,2020-08-08T00:00:00.5278820Z,2020-08-08T23:59:55.6061840Z,57.23,58.61,56.51,58.46,119415.54267559,12722
951,2020-08-09T00:00:00.0000000Z,2020-08-10T00:00:00.0000000Z,2020-08-09T00:00:02.4089030Z,2020-08-09T23:59:45.8819340Z,58.46,58.72,56.1,56.97,118707.67838688,14377
952,2020-08-10T00:00:00.0000000Z,2020-08-11T00:00:00.0000000Z,2020-08-10T00:00:00.7407830Z,2020-08-10T23:59:42.0815950Z,56.97,59.49,56.57,58.31,187655.43392404,16987
953,2020-08-11T00:00:00.0000000Z,2020-08-12T00:00:00.0000000Z,2020-08-11T00:00:04.2847930Z,2020-08-11T23:59:57.8158180Z,58.33,59.7,52.41,54.12,276136.53371073,20920
954,2020-08-12T00:00:00.0000000Z,2020-08-13T00:00:00.0000000Z,2020-08-12T00:00:03.8422630Z,2020-08-12T23:59:58.8741050Z,54.1,55.09,51.61,54.55,186859.8909026,17548
955,2020-08-13T00:00:00.0000000Z,2020-08-14T00:00:00.0000000Z,2020-08-13T00:00:03.8495030Z,2020-08-13T23:59:55.1679800Z,54.54,57.35,51.89,57.18,247912.78448207,22603
956,2020-08-14T00:00:00.0000000Z,2020-08-15T00:00:00.0000000Z,2020-08-14T00:00:05.2641990Z,2020-08-14T23:59:56.7202480Z,57.22,57.92,55.92,56.85,223915.26001336,19675
