,t,RSI_Total,Adv_Total,Hill_Total,Jack_Total,Tiered_Total,Loser_Total,Random_Total,Pred_Total,Insider_Total
0,12664,393890.59358,406660.98723108484,411414.8287000001,351935.352239346,384718.8558004561,396945.30655000004,435410.25540356693,396128.3551802559,394923.80509436596
0,12665,393911.94457999995,406706.35989720933,411475.22870000004,351966.35121649737,384737.2809138857,396997.51655,435493.74917976407,396152.16529112565,394970.6950015043
0,12666,393897.46858,406483.489521791,411182.22870000004,352118.17645140074,384718.8558004561,396894.25655,435005.91049966833,396095.3100404455,394856.5593020802
0,12667,393821.70358,406102.8676856101,410673.86870000005,352118.85336410865,384737.2809138857,396550.42655000003,434118.9725380733,395952.69288357126,394573.2642219799
0,12668,393847.46057999996,406014.2280947071,410548.99870000005,352143.22799972334,384903.1069347521,396430.43655000004,433738.24430838774,395932.1025047114,394531.1688632538
0,12669,393935.51457999996,406266.71784292255,410884.13870000007,352216.38985912385,384976.80738847057,396672.69655000005,434233.95756334986,396044.7016377744,394753.64938884287
0,12670,394084.66908,406454.0886764821,411150.5887,351860.9599600736,384995.2325019002,397284.96655,434640.9347959035,396260.32476885896,395174.75777985563
0,12671,394142.08807999996,406489.5882183409,411203.66870000004,351551.39423836267,384995.2325019002,397465.73655,434721.806251297,396321.25891043566,395293.4631895046
0,12672,394107.20808,406241.09142532945,410874.29870000004,351421.11010081356,384995.2325019002,397297.28655,434155.72197877965,396244.1065876001,395139.4706325993
0,12673,394090.44108,406089.2201336287,410674.81870000006,351375.2726015352,384976.80738847057,397226.92655000003,433829.6214413126,396204.4444011574,395059.93492700596
0,12674,394144.21408,405840.72334061714,410355.63870000007,351366.05404733046,384976.80738847057,397323.41655,433263.54101274564,396211.6781923055,395069.4425529733
0,12675,393955.12007999996,405103.0003445024,409380.93870000006,351357.7534867802,384792.55625417444,396757.59655,431781.65195528825,395932.79551019706,394516.37614788656
0,12676,393637.77408,404450.1425115748,408496.13870000007,351355.0154387813,384700.43068702647,395735.46655,430393.7460402329,395531.0486949411,393726.4675751494
0,12677,393676.39008,404588.147723806,408686.44870000007,351354.36065277865,384626.73023330804,395962.49655,430787.59675318416,395604.8506697551,393872.22784272063
0,12678,393807.74508,405120.64085168776,409398.74870000005,351354.55232617946,384626.73023330804,396492.64655,432000.6369346818,395824.0644653161,394306.6200430965
0,12679,393849.27008,405185.7597663435,409484.8987000001,351355.39343743946,384682.0055735968,396576.59655,432089.3795434863,395865.63139468955,394388.1406755095
0,12680,393788.84907999996,405024.01535037707,409268.7687000001,351354.754575169,384645.1553467377,396392.21655,431760.653165681,395785.82901486463,394230.71912736277
0,12681,393727.56707999995,404542.7750576815,408634.2187,351354.7813423203,384608.30511987844,396122.70655,430704.10605893744,395648.698512884,393956.42689476465
0,12682,393820.99108,404751.7793536304,408923.7887000001,351352.30987413815,384534.60466616007,396531.87655000004,431259.6970798046,395787.2280263481,394228.88637595956
0,12683,393863.20707999996,405118.5351103416,409416.60870000004,351350.10852039215,384424.05398558243,396866.75655,432214.38281394326,395911.2332987695,394476.198347292
0,12684,393763.09907999996,404913.30524210865,409149.3387,349789.948623,384239.80285128637,396704.46655000007,431945.5321008846,395811.2346403772,394279.3842121995
0,12685,393752.41307999997,405080.9298271368,409368.87870000006,349610.3867249681,384221.3777378567,396734.83655,432347.2525186924,395833.8693364818,394326.3462872031
0,12686,393890.15208,405554.18420942454,410012.11870000005,349443.07928060135,384110.8270572792,397382.70655000006,433544.5492918633,396067.6362558771,394788.2561741422
0,12687,393956.14408,405609.4299998146,410089.4487,349492.29146350245,384147.67728413834,397556.21655,433630.6690140225,396133.90531497844,394917.5245687018
0,12688,393976.91407999996,405437.81245958246,409871.0187000001,349415.2322026115,384092.4019438495,397630.91655,433299.3222090967,396132.7989278033,394912.4652274838
0,12689,393951.72008,405272.07508841215,409658.88870000007,349261.8607715457,383981.8512632719,397626.74655,433040.97053436143,396098.4577194605,394843.3169262238
0,12690,393877.11007999995,404982.1985844801,409266.88870000007,349338.41789990274,384037.1266035607,397271.89655,432321.0184502698,395966.6919574281,394582.56114892295
0,12691,393851.71308,404733.70179146866,408938.60870000004,349338.4004098652,384037.1266035607,397131.78655,431754.93458893057,395898.56621597067,394446.0578166822
0,12692,393778.94508,403911.33215965494,407849.61870000005,349415.0069383205,384092.4019438495,396644.84655,429821.9480986977,395674.3728610357,393996.5612423204
0,12693,393590.84808,402905.58464948554,406503.38870000007,349568.2307489047,384202.95262442715,395708.88655,427411.61465601914,395298.490744822,393249.63959686446
0,12694,393856.21808,404171.8078182781,408184.00870000006,349721.46653319756,384313.5033050048,396715.18655000004,430176.9146824206,395756.0888391993,394158.82268589514
0,12695,393814.26508,404146.181400685,408144.3387,349747.004520693,384331.92841843434,396564.19655000005,430098.66784514755,395708.46358489024,394066.01679961337
0,12696,393802.61508,404274.3134886505,408317.23870000005,349619.31451550714,384239.80285128637,396657.44655000005,430489.8924310675,395735.8316031593,394121.69690284686
0,12697,393993.49208,404309.8130305093,408385.6587000001,349619.31470359914,384239.80285128637,397237.05655000004,430570.7696731342,395923.8003854141,394486.53507061803
0,12698,394131.66108,404260.4474091809,408343.37870000006,349491.62369790865,384147.67728413834,397732.17655000003,430557.6559264625,396062.382940575,394754.47607299266
0,12699,394516.81608,404911.4180282508,409224.43870000006,349798.08509685984,384368.77864529355,398823.52655,431802.1944828711,396504.05134025996,395625.45661007677
0,12700,394298.72708,404861.83387943427,409164.22870000004,349210.7074923869,383945.00103641266,398595.75655,432146.17906229594,396359.6142847664,395347.6387679082
0,12701,394258.48208,404984.08579833794,409322.25870000006,349159.63189104875,383908.15080955345,398545.05655000004,432464.40528518375,396349.18308208743,395329.900807904
0,12702,394335.05608,405187.209925225,409598.3087000001,349134.0948907386,383889.7256961239,398845.37655000004,432946.9984522762,396461.12487607927,395550.60319218884
0,12703,394127.89108,405126.0839657731,409493.16870000004,349159.63269061915,383908.15080955345,398191.47655,432787.8754857581,396249.99236870196,395140.2923608517
0,12704,393971.15408,404512.71862990817,408673.35870000004,349134.09109059843,383889.7256961239,397583.56655000005,431410.4723247192,395995.44169599604,394636.0944503371
0,12705,393954.37308000005,404157.72321132035,408206.62870000006,349134.0890906291,383889.7256961239,397441.68655000004,430601.78193976363,395916.6810773767,394477.0537705943
0,12706,393884.75908,403954.5990844333,407931.37870000006,349159.626090608,383908.15080955345,397162.16655,430119.1890744533,395811.3642972403,394269.1875145036
0,12707,393866.44808,403721.85558474925,407627.12870000006,349108.548490629,383871.30058269424,397085.28655,429628.72659104894,395759.02411551296,394163.8098378363
0,12708,393943.23808,404122.22366946156,408158.86870000005,349134.08889062644,383889.7256961239,397399.23655000003,430520.91249122145,395899.8032779387,394443.7086134362
0,12709,394187.14408,404913.08671462047,409221.09870000003,349159.63149067893,383908.15080955345,398313.51655,432302.66426053527,396268.72113553056,395172.7157898194
0,12710,394222.16808,404538.34504750127,408737.05870000005,349108.55309074814,383871.30058269424,398359.33655,431488.7282267744,396242.03401339334,395114.46553724975
0,12711,394326.94808,404678.4560010786,408923.48870000005,349287.3208907758,384000.27637670154,398575.73655000003,431668.8383341078,396344.66180603986,395314.95884081774
0,12712,394579.74208,404848.1863274529,409161.8287000001,349542.7032907467,384184.52751099755,399185.15655,431856.82670182234,396584.03683456255,395780.5581861213
0,12713,394721.13708,404838.3132031872,409166.4487000001,349517.1650907305,384166.10239756794,399624.15655,431854.20888511767,396720.00740646734,396043.95290192915
0,12714,394610.67708,405173.5623732436,409595.2887000001,349466.09069072164,384129.2521707087,399418.65655,432657.64585792145,396680.4130401375,395973.5746110516
0,12715,394533.77307999996,404331.4464928985,408482.55870000005,349491.62409071904,384147.67728413834,398952.23655,430719.41129330895,396455.1400046054,395521.6980835028
0,12716,394479.50008,403923.0924977785,407953.3087,349261.77849070396,383981.8512632719,398855.44655,429967.9727207518,396359.39907745784,395329.9369687395
0,12717,394515.70707999996,403678.5886599709,407632.1587000001,349363.9296906967,384055.5517169903,398824.50655,429331.518354887,396338.1098321604,395283.74302311265
0,12718,394589.65208,404268.2147921006,408419.13870000007,349236.24229070154,383963.42614984233,399292.80655000004,430774.0432067056,396528.4176723794,395663.8030797508
0,12719,394715.90508,404400.3398352701,408607.93870000006,349210.7048907028,383945.00103641266,399723.24655,431094.90059638716,396675.0899482259,395950.5086249262
0,12720,394469.17308,404112.35054519586,408207.6887,349108.55069069966,383871.30058269424,398987.43655,430518.311347982,396401.8058653566,395416.2994119691
0,12721,394493.44808,403753.3621714042,407745.62870000006,349006.39609069616,383797.6001289758,399043.18655000004,429779.9959188391,396373.9277049449,395356.28223647556
0,12722,394502.57408,404072.8580481332,408164.99870000005,349006.39789069974,383797.6001289758,399153.01655,430507.8170061436,396439.1230310539,395488.39582315745
0,12723,394357.50808,403986.1056710882,408032.1487000001,349057.4736906984,383834.450355835,398659.08655000007,430270.45171399607,396279.44101710105,395177.17922204064
0,12724,394532.43608,404067.19640655967,408133.8287000001,349542.6988906974,384184.52751099755,398841.97655,430077.7074045102,396400.8756404208,395411.5107693572
0,12725,394560.37408,404128.54089349974,408195.34870000003,349976.8476906962,384497.7544393008,398618.46655,429879.70882656565,396385.1568019766,395380.00083230255
0,12726,394565.18808,404087.1611825791,408137.8387,350053.4618906954,384553.0297795896,398565.18655000004,429725.84294639726,396373.03882323846,395355.3888323493
0,12727,394586.46708,404377.0376865112,408523.7087000001,349976.849090699,384497.7544393008,398760.65655,430445.792718083,396453.9450448196,395517.78777736274
0,12728,394663.96207999997,404294.0597371819,408439.50870000006,349670.3908906994,384276.6530781456,399198.70655,430495.1776736942,396550.5602114778,395705.006494742
0,12729,394600.85108,404459.7971083523,408641.48870000005,349823.62069070054,384387.20375872316,398938.97654999996,430753.5255195681,396501.03730009723,395611.296419539
0,12730,394583.07008,404355.18569663377,408511.5387000001,349644.85309070017,384258.2279647159,398991.74655,430654.2881502026,396487.499957913,395584.06207044504
0,12731,394527.41608,404132.3153212154,408214.62870000006,349619.3136906977,384239.80285128637,398786.82655000006,430166.4479951463,396398.23316141975,395407.18979447207
0,12732,394455.62308,404071.18936176354,408125.0487,349644.8514906969,384258.2279647159,398537.48655000003,430007.33089829155,396315.95717353077,395246.54165651056
0,12733,394370.68208,403824.57978260994,407801.4587000001,349466.08309069485,384129.2521707087,398352.85655,429584.6147539655,396213.37733856426,395044.2092621535
0,12734,394433.74708,403767.4467783619,407727.4287000001,349593.77349069365,384221.3777378567,398431.60654999997,429355.1303288426,396247.6661176639,395108.97076004895
0,12735,394341.37208,403505.0839058809,407379.7687000001,349466.0812906912,384129.2521707087,398182.70655000006,428856.7927914927,396128.9694722745,394874.8709037086
0,12736,394472.16508,403933.18414953235,407941.0787,349747.00329069485,384331.92841843434,398475.29655,429613.48257696396,396294.78559589956,395202.5077048777
0,12737,394380.17208,403864.0722796726,407849.0787000001,349568.2358906948,384202.95262442715,398315.45655000006,429595.11095553654,396216.886820751,395051.2154909614
0,12738,394252.74708,403787.1930268933,407729.88870000007,349644.84989069344,384258.2279647159,397857.80655,429360.3703758163,396072.61580149014,394769.9097032723
0,12739,394211.87508,403972.4581191068,407980.7087,349389.4694906966,384073.9768304199,397973.44655000005,429981.08085427503,396097.7502175587,394823.2439819543
0,12740,394246.35008,404432.0649494132,408577.37870000006,349568.2390907009,384202.95262442715,398062.29655,430889.00860482396,396189.96536568913,395009.3585591888
0,12741,394432.22308,404952.7977391713,409272.7787000001,349721.47089070635,384313.5033050048,398638.38655,431956.05690386123,396440.2300976801,395502.93449060497
0,12742,394256.50908,404441.93807367876,408590.1787000001,349593.77729070093,384221.3777378567,398076.21655,430891.63299283554,396198.2544704866,395025.4705348079
0,12743,394364.47308,404548.43669925514,408742.0287000001,349593.7778907023,384221.3777378567,398426.38655,431134.2445713033,396319.8583297271,395263.0130295615
0,12744,394309.63408,404465.677277414,408619.59870000003,349747.00629070064,384331.92841843434,398127.16655,430826.51001570927,396234.2581814147,395094.8943922569
0,12745,394355.04708,404501.1768192728,408671.2987000001,349747.00649070105,384331.92841843434,398272.05655000004,430907.38095052866,396283.76417409076,395191.457480771
0,12746,394308.64707999997,404418.4173974317,408549.8387,349900.23489069944,384442.479099012,397998.05655000004,430599.64676084544,396206.1968550781,395038.9026489017
0,12747,394341.08508,404467.78301876003,408611.72870000004,350027.9258906995,384534.60466616007,398012.79655,430612.76790495275,396230.16890502174,395085.6072388854
0,12748,394397.94008,404718.16702562943,408955.1587000001,349849.1602907031,384405.6288721528,398380.3465500001,431322.2234291071,396350.4626091302,395324.11388514796
0,12749,394347.06007999997,404597.8023205835,408798.18870000006,349721.4688907023,384313.5033050048,398292.14655,431147.3635538958,396301.9836194512,395217.77885135484
0,12750,394387.79907999997,404481.43057074153,408651.7987000001,349695.93009070115,384295.0781915752,398402.81655000005,430902.1344755946,396322.17694202415,395257.10900701286
0,12751,394411.13508,404471.55744647584,408642.84870000003,349670.3918907011,384276.6530781456,398488.99655,430899.51153990976,396345.2877890475,395302.77089832793
0,12752,394364.63707999996,404615.44282776874,408834.9587,349491.62569070345,384147.67728413834,398520.15655,431366.3556855269,396349.1207500667,395312.23898476537
0,12753,394394.38908,404686.4419114863,408931.3387,349491.62609070435,384147.67728413834,398627.41655,431528.09490702697,396389.7581872264,395392.72813689016
0,12754,394371.06208,404788.94758185884,409068.0487000001,349389.4740907059,384073.9768304199,398660.15655,431841.0739684263,396398.64022473013,395411.4395114863
0,12755,394320.19008,404796.7149647784,409085.3187000001,349134.09269070707,383889.7256961239,398700.04655,432057.43918462016,396383.0105642064,395382.28509565187
0,12756,394216.23708,404782.84888530883,409061.68870000006,349006.4018907073,383797.6001289758,398480.75655,432125.18390539155,396298.53208045656,395216.4966405211
0,12757,394253.98907999997,405283.8354265357,409716.7987000001,349108.55729071243,383871.30058269424,398647.06655000005,433186.9778869306,396411.94920079724,395442.1452167345
0,12758,394118.27707999997,405411.9675145012,409875.4387000001,348980.8641115898,383779.17501554627,398369.55655000004,433578.1970935833,396323.3563568336,395269.02133490785
0,12759,393654.16478,405411.9675145012,409828.86870000005,348980.8629875303,383779.17501554627,397158.73655000003,433578.1795260884,395944.27373984444,394521.7982224077
0,12760,393122.45678,405200.8574772064,409508.12870000006,348802.0954875174,383650.199221539,395848.89655,433236.3158890076,395492.98464291956,393632.2228387113
0,12761,393138.13977999997,404932.61443566356,409159.93870000006,348751.0189124957,383613.3489946798,395828.88655,432664.985398071,395454.28133275243,393554.7925170129
0,12762,392650.13678,403133.8981389892,406757.9287000001,348597.78848734335,383502.79831410217,394056.09654999996,428686.6417611719,394703.1499908415,392065.3667210007
0,12763,393007.85514,404498.6340229504,408591.4287,348546.7130624646,383465.94808724296,395591.76655,431835.3001429041,395313.798615196,393276.8040316673
0,12764,393042.52814,404536.02077866707,408652.8987000001,348367.94573747396,383336.9722932357,395824.21655,432059.5407110534,395370.06646309234,393389.04747209774
0,12765,393338.61913999997,404910.98097327433,409148.5287000001,348878.7098624898,383705.47456182784,396336.44655000005,432516.37602709397,395625.4828933574,393891.3302532722
0,12766,393084.34913999995,404467.1274362955,408552.4287000001,348648.86581245856,383539.64854096144,395700.86655000004,431684.06080471765,395356.3802953029,393359.9218723187
0,12767,392884.12214,404626.7661109159,408753.9387000001,348419.02218748,383373.8225200949,395414.87655,432226.5208094281,395256.70780532615,393165.77491997974
0,12768,392381.82314,404399.9027802937,408413.2687000001,348291.331062464,383281.69695294695,394148.40655,431809.03734104615,394823.2093224443,392310.85903770465
0,12769,392418.66514,403812.1638620219,407647.8187000001,348240.25426241447,383244.84672608774,394073.42655000003,430509.88655875553,394735.5415401083,392135.1704174364
0,12770,392369.16514,403654.6309287475,407410.4687000001,348751.01801238337,383613.3489946798,393517.82655000006,429753.6738922292,394603.71837891836,391871.24708441703
0,12771,392170.04514,403644.7578044818,407379.2687000001,348725.47981238324,383594.9238812502,393025.50655000005,429751.04256322765,394445.7128800537,391559.90416033316
0,12772,392162.30513999995,404070.7523067872,407937.7887000001,348725.48011242045,383594.9238812502,393155.30655000004,430721.4704382079,394528.6899077423,391725.78670668707
0,12773,392325.91014,404054.9990134598,407930.5787000001,348776.55648741743,383631.7741081094,393529.39655,430645.8554052434,394650.0220912099,391964.54064639483
0,12774,392372.90614,404066.7593515833,407958.32870000013,348623.3273374237,383521.2234275318,393765.55655000004,430791.8513806246,394707.79350740416,392079.44690398726
0,12775,392447.97814,404066.7593515833,407965.6887000001,348623.32733742375,383521.2234275318,393956.91655,430791.85415702057,394767.70435260574,392197.5392833731
0,12776,392528.18814,404118.0121867695,408043.4087000001,348572.2509874301,383484.37320067256,394216.77655,430948.3472204578,394848.37703784043,392357.1578963436
0,12777,392278.49913999997,403263.9174408127,406911.72870000004,348291.33026236476,383281.69695294695,393486.28655,429221.22508985765,394503.00838012714,391673.5033999452
0,12778,392596.74114,403893.03607000515,407770.1687000001,348265.7925124209,383263.2718395173,394537.02655,430674.25513635605,394891.61195977335,392443.08630557597
0,12779,392429.60114,403672.05290844454,407473.9287,348061.48681240826,383115.87093208043,394183.06655,430329.7811818577,394735.71873324073,392135.8834233112
0,12780,392788.55814,403879.1699905355,407777.1887000001,348138.1015374242,383171.1462723693,395114.63655,430742.0114191572,395056.62633002223,392769.08201188233
0,12781,392884.96514,404001.64043692744,407926.88870000007,348546.7127124211,383465.94808724296,395104.06655,430703.1294099485,395111.7139672303,392875.7569884495
0,12782,392949.77414,404074.74526199105,408015.0987000001,348827.63288741803,383668.6243349686,395089.15655,430651.1264075237,395146.09122696373,392942.14543913
0,12783,393007.69713999995,403989.8800988039,407915.7787000001,348699.941862415,383576.49876782054,395300.54655,430557.1397116367,395189.3931575789,393027.8421972948
0,12784,392832.30214,403731.51018152677,407560.6587000001,348674.40348739317,383558.073654391,394781.47655,429988.42616600875,394998.31483981747,392649.9528396282
0,12785,392674.27214,403530.27326849767,407288.6687000001,348521.17418738065,383447.52297381335,394420.25655,429649.200478276,394847.88930334535,392353.31294227415
0,12786,392627.94814,403611.14547648083,407389.0187,348546.7124373867,383465.94808724296,394311.85655,429813.5607568668,394824.8783922447,392308.2353050754
0,12787,392558.80614,403082.64530380303,406683.24870000005,348648.86483733717,383539.64854096144,393875.27655,428530.14984450693,394647.2230894945,391954.5253951679
0,12788,392452.25214,402595.52484204585,406031.98870000005,348674.4026872936,383558.073654391,393413.97655,427400.60368063225,394457.2740564242,391577.2920044857
0,12789,392290.06901999994,401926.9137157907,405151.4187000001,348597.78281323775,383502.79831410217,393063.37655,425937.0870480973,394272.3884917612,391209.6940046321
0,12790,392159.43402,401437.6875126874,404513.38870000007,348342.39833820367,383318.54717980616,392855.80655000004,425021.2850169197,394129.8883421933,390927.749826222
0,12791,392406.30101999996,401568.1438694872,404679.2087,348955.3144631945,383760.7499021166,393111.93655000004,424841.66270030354,394292.38024006883,391244.88757406827
0,12792,392217.21702,401215.03566475725,404209.1487000001,348776.54526316957,383631.7741081094,392717.01655,424176.3370069949,394113.420496482,390891.335647063
0,12793,392284.58901999996,401489.1588753619,404573.84870000003,348751.00886319444,383613.3489946798,392923.61655000004,424820.666479617,394202.4585741357,391068.4980947969
0,12794,392313.84802,401646.91033612436,404784.4687,348699.93358820997,383576.49876782054,393040.94655,425219.7639730568,394249.0929091991,391161.60341592284
0,12795,392366.47002,401577.79846626474,404707.87870000006,348521.1661882101,383447.52297381335,393281.76655,425201.3981647085,394297.3963951415,391257.5671213457
0,12796,392341.82102,401674.4239675754,404832.44870000007,348495.62866321934,383429.0978603838,393241.53655,425441.3798929074,394291.5157294972,391246.66372016666
0,12797,392340.42802,401771.049468886,404959.2987000001,348470.0911382285,383410.67274695414,393260.58655,425681.36248118547,394304.1944017685,391272.34328434087
0,12798,392539.87101999996,402055.2643312445,405327.72870000004,348929.779413238,383742.32478868705,393501.99655,425971.20783057425,394460.0255073983,391578.15722568566
0,12799,392511.03501999995,401952.758660872,405186.72870000004,349031.9313132256,383816.0252424054,393357.71655,425658.22715086804,394416.2226103952,391490.61211364856
0,12800,392464.72401999997,402088.87665924535,405355.88870000007,349108.5465882348,383871.30058269424,393201.30655000004,425908.70393763785,394389.4496883586,391438.09810574213
0,12801,392240.72502,401883.6467910124,405078.47870000004,348853.1639132253,383687.0494483982,392775.37655,425639.84939949017,394206.8117812447,391078.5860457892
0,12802,392330.00201999996,401917.2591190132,405122.75870000006,349031.9310882223,383816.0252424054,392893.80655000004,425577.35158746457,394267.45373729337,391197.1749089571
0,12803,392153.00602,402051.27137604053,405289.3087000001,348827.6268382408,383668.6243349686,392579.28655,426041.56653164455,394157.53883803013,390985.7947750793
0,12804,392191.30501999997,402035.5180827131,405270.19870000007,348878.7030132377,383705.47456182784,392643.97655,425965.9470096701,394181.9358124484,391033.6113078996
0,12805,392243.84202,402240.7479509462,405530.7987000001,349134.085688247,383889.7256961239,392632.84655,426234.79520661995,394227.9447704143,391123.40422417363
0,12806,392221.44701999996,402193.4880709639,405460.00870000006,349287.3142132377,384000.27637670154,392476.95655000006,426007.9315632115,394191.57047948235,391050.88596576854
0,12807,392234.81202,402057.37007259054,405287.61870000005,349210.6989382284,383945.00103641266,392549.38655,425757.4535579961,394191.8455384603,391051.57410609117
0,12808,391939.72202,401735.331399539,404894.6887000001,348010.4044382406,383079.0207052213,392523.32655000006,425957.5917661459,394016.16859662184,390710.5680557016
0,12809,392102.01901999995,401790.5771899292,404980.17870000005,348061.4810632438,383115.87093208043,392908.99655,426043.7145664833,394148.2512838743,390970.76495784125
0,12810,392241.79902,401970.1806405692,405214.7887000001,348342.4017132502,383318.54717980616,393102.55655000004,426234.32108663523,394258.6179884949,391187.24977995304
0,12811,392183.91501999996,402031.30660002097,405289.87870000006,348316.8639632563,383300.1220663765,392975.15655,426393.4327174603,394222.05490469147,391115.4035459985
0,12812,392160.21601999993,402147.67834986304,405437.8987000001,348342.4028382656,383318.54717980616,392906.86655,426638.6624106427,394215.33534839423,391102.2270015361
0,12813,392032.26402,401936.56831256824,405158.7187000001,348163.63453825307,383189.5713857989,392677.58655000007,426296.814451146,394102.0732085028,390879.48847752414
0,12814,392223.38301999995,402303.5425967678,405641.1487000001,348470.0945132748,383410.67274695414,392999.03655,426894.3911760991,394274.3337793114,391218.16035532806
0,12815,392295.05602,402329.1690143609,405682.7187,348444.556538278,383392.24763352453,393199.42655000003,426972.63873010484,394336.7981750809,391341.4520460709
0,12816,392440.00602,402702.0234676221,406171.8087000001,348674.4021383029,383558.073654391,393451.36655000004,427643.2107210506,394479.28240678203,391621.81122152024
0,12817,392386.41401999997,402613.1653492311,406061.44870000007,348444.5583383029,383392.24763352453,393451.92655000003,427619.5930547287,394444.6248268052,391554.4620165224
0,12818,392605.05001999997,403404.02839439,407111.43870000006,348470.097948903,383410.67274695414,394047.96655,429401.3402067752,394714.23179374484,392087.0764315356
0,12819,392609.76201999997,403542.2521341094,407275.3987000001,348827.63149743556,383668.6243349686,393846.60655,429438.0758899866,394705.37467393535,392068.1158481056
0,12820,392674.04302,403538.2591789055,407281.2087000001,348725.47828298603,383594.9238812502,394073.87655,429508.4512758388,394764.64367181493,392185.43083503156
0,12821,392568.14102,403672.27143593284,407454.72870000004,348521.17258598213,383447.52297381335,393940.57655000006,429972.66884929594,394713.5282320963,392085.8854680449
0,12822,392600.40902,403820.3682999179,407633.06870000006,348904.2455305848,383723.89967525745,393794.21655,430012.02951653866,394725.76079372055,392108.3882134175
0,12823,392722.69302,403932.747094556,407794.9087000001,348827.6309159552,383668.6243349686,394161.45655000006,430327.6376171673,394843.5121198226,392341.0483894246
0,12824,392596.44502,403707.9895052798,407482.82870000013,348980.86011243815,383779.17501554627,393728.57655000006,429696.42579175154,394702.4341692949,392061.85189622507
0,12825,392628.17701999994,403777.10137513943,407567.68870000006,349159.62751243816,383908.15080955345,393702.77655,429714.79471977305,394721.4489835995,392098.5816660089
0,12826,392521.76402,403530.49179598584,407244.3987000001,348980.86011024,383779.17501554627,393525.94655,429292.0786886153,394621.0110826987,391901.06281972455
0,12827,392555.48402,403538.4777063937,407248.68870000006,349185.1657093608,383926.57592298306,393485.06655000005,429151.33391860384,394631.98144932505,391921.71134533314
0,12828,392544.04701999994,403392.48658375465,407062.18870000006,349083.012908042,383852.8754692647,393509.51655,428898.23103120853,394613.36464320135,391885.2683501188
0,12829,392580.51201999997,402859.9934558729,406372.4387000001,349083.01290144795,383852.8754692647,393565.66655,427685.1993561959,394576.9925283108,391812.6945132147
0,12830,392643.71802,402717.9952884377,406193.74870000005,349083.01289968955,383852.8754692647,393716.96655,427361.72622078983,394609.9743481725,391877.4716135792
0,12831,392481.48502,402702.2419951103,406154.9787000001,349134.0892992498,383889.7256961239,393270.49655,427286.0992825185,394474.3377333701,391609.840296029
0,12832,392517.11702,402631.2429113928,406066.0287000001,349134.0892983706,383889.7256961239,393356.41655,427124.36286382045,394494.0439671942,391648.5666845072
0,12833,392532.45502,403017.74491663545,406575.47870000004,349031.9365036459,383816.0252424054,393485.91655,428084.29399024963,394562.26765099505,391784.1775197013
0,12834,392710.23802,403366.86016616144,407043.9387000001,349108.5511076025,383871.30058269424,393915.44655000005,428819.9922741532,394740.72645804356,392136.14979623456
0,12835,392687.05802,403384.719200835,407054.3287,349338.3949067233,384037.1266035607,393714.28655,428681.8693647275,394705.3868052519,392065.40772383654
0,12836,392781.20302,403643.0891181121,407398.7887000001,349363.9331098007,384055.5517169903,393956.19655000005,429250.57888910803,394810.171502779,392272.25567331654
0,12837,392851.17302,403733.83445036097,407521.4487,349415.00951068,384092.4019438495,394108.97654999996,429417.5671431459,394872.9379312446,392395.87948564463
0,12838,392927.71802000003,403899.5718215314,407737.68870000006,349568.23871199886,384202.95262442715,394220.00655,429675.92036828713,394941.7113595154,392530.97339550185
0,12839,392859.19402,403727.95428129926,407511.04870000004,349491.6241102403,384147.67728413834,394081.24655,429344.57046632166,394872.270444122,392394.1832886916
0,12840,392805.56502,403633.2159938464,407389.49870000005,349338.39490980067,384037.1266035607,394033.53655,429247.9558251657,394830.514729236,392312.46221014915
0,12841,392738.97702,403552.34378586325,407278.84870000003,349312.8567089214,384018.7014901311,393874.13655,429083.5916611294,394769.5460388443,392192.2746968485
0,12842,392588.41501999996,403386.38788720465,407076.24870000005,348699.9399098005,383576.49876782054,393861.03655,429182.34867116384,394679.75049102446,392017.96765130846
0,12843,392499.56502,403226.53068509605,406869.98870000005,348470.09610892116,383410.67274695414,393766.81655,428996.9919644112,394608.2257244708,391877.8309711023
0,12844,392591.40501999995,403522.2873580898,407271.13870000007,348316.86691331735,383300.1220663765,394116.89655,429789.9402537925,394730.5742484331,392120.22649505286
0,12845,392583.60802,403569.54723807215,407338.9687000001,348163.6377146362,383189.5713857989,394195.82655000006,430016.80278060684,394742.85396031657,392145.25107913977
0,12846,392663.45702,403818.0440310836,407670.3487000001,348163.6377177136,383189.5713857989,394416.53655,430582.887811352,394837.1310550461,392331.49440813274
0,12847,392783.05001999997,403899.13476655504,407765.2987000001,348648.8635163949,383539.64854096144,394424.44655000005,430390.14096312353,394902.3533403788,392457.8420270163
0,12848,392804.11902,403946.3946465374,407835.9587000001,348495.63431771373,383429.0978603838,394576.95655000006,430617.0045574923,394937.6694234471,392528.27441458986
0,12849,392804.72502,403908.78936333256,407799.99870000005,348214.7141185929,383226.4216126581,394751.05655000004,430749.8787022117,394956.79650633235,392567.2738905569
0,12850,392845.43701999995,403796.41056869435,407654.13870000007,348291.3287168345,383281.69695294695,394799.29655,430434.27662968193,394969.12334685004,392591.01537522726
0,12851,392748.52402,403650.4194460554,407459.25870000006,348189.1759155157,383207.9964992285,394605.86655,430181.1705811184,394882.29283382563,392420.1139371795
0,12852,392562.78002,403102.17302484624,406724.85870000004,348240.2523084817,383244.84672608774,394062.66655,428892.50974973536,394662.4205484552,391985.5632404984
